Date,LogReturn,VolLogDiff,RelRange,RelOpen,RelMACD,RSI_Centered,RawClose,OrigOpen,OrigHigh,OrigLow,OrigClose,NewsCount,SentimentStd,SentimentMin,SentimentMax,SentimentConfidenceMean,SentimentGeminiShare,SentimentOllamaShare,SentimentMean
2018-02-06,0.0281931036344363,-0.020106530757225932,0.0008952468552438578,-1.000332849690369,0.009924436842441162,0.10474192992547345,67.38073791776385,-0.021804182619919264,0.002734794584089904,-0.057587599140798744,0.03126426182795867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-07,-0.020694732224640407,-0.3674729637861504,0.00046102967166586936,-0.999952421037416,0.007195366664627338,-0.030373473580984297,66.00064120973859,0.0032059056082735754,0.02372145969701259,-0.006706794249650039,-0.00934920241058482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,-0.04938791772127321,0.55948851868623,0.0010671302693874493,-0.9999111290018928,0.0010175833758152687,-0.24483895514913884,62.82019131524222,0.0058655428600152505,0.06564542482835213,-0.0013919028528533994,-0.05059262670391451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,0.021242959377514033,0.006661140813046251,0.001065380442486854,-0.9995648600263635,-0.0023562541843418837,-0.23091431339536528,64.1689532143729,0.027335576392759058,0.01768500220534202,-0.05067934556410482,0.021954884338903073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-12,0.01288188419339139,-0.9079751344924041,0.000506798777149693,-0.9998078974209962,-0.003871507999314535,-0.24233095182966338,65.00091736657279,0.012327021404464431,0.011004238004881055,-0.02193814743010628,0.013591838359373989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-13,-0.0002546231833065982,0.13255635648591668,0.0003845533639781276,-1.000054128657625,-0.005059778648007592,-0.21033912161303547,64.98436873299735,-0.0035184124014493285,0.0058213512968867355,-0.01916860630538245,0.009240478858474408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14,0.023877256048579678,0.677473986770192,0.00048105789571245935,-1.0000929029870134,-0.003910177902975035,-0.11323140328742128,66.55469002042499,-0.006037241964478508,0.0035305674530062997,-0.028486091678014365,0.02045557011876623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-15,0.012954442678373099,-0.1644613631010674,0.0003731191096599934,-0.9998583028889964,-0.0019923633068584896,-0.11586213300198082,67.42247765404838,0.009430607299641323,0.002769231018645251,-0.022387383814704082,0.019815237761381357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-16,-0.008123344435182728,-0.049422666462843934,0.00031172341153684374,-1.0000457937606544,-0.0011613140928402239,-0.11610423560237322,66.87700019563947,-0.003087528804408942,0.01655468313897455,-0.0042924435153603524,-0.005213720622499569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-20,0.001484569148967793,0.040696083358188834,0.00035081599688666104,-1.000043040184254,-0.00036518322213243125,-0.10877158162201951,66.97635746002197,-0.0028783984107706756,0.011922921904973904,-0.011573455705201059,0.005307132625701657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-21,0.003033255791957708,0.06611002466943726,0.00036536277724683573,-0.9999081589697083,0.0005021888093578691,-0.13084148995087205,67.17982230867658,0.006151177674312074,0.021952211824418644,-0.0025927946292283615,-0.003237680931132176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-22,0.005259833144956954,-0.1772256788111467,0.000300092757759149,-0.999915310108375,0.0015874856449951534,-0.12601928154878606,67.5341078894479,0.0056894518707122045,0.009966068085535542,-0.01030042859381278,0.008070260867766235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-23,0.019915042610908127,0.07485756763936502,0.00023820583005150993,-0.999869554236518,0.00394695976365426,0.03340931808177174,68.89253418786186,0.00880953826471585,0.0015234936951926364,-0.014887109595379025,0.01795288980245949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-26,0.012610223078355857,0.11001497280524025,0.00020765932159671802,-0.9999239104478541,0.006702355166457067,0.29364945973333934,69.76678507668632,0.005242002072544676,0.002532670831893537,-0.011955052427115174,0.012792292185149419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-27,-0.014613076197710644,-0.027125837838413193,0.0002692425303452699,-1.0000092011683246,0.007779121848385587,0.1007054041762602,68.75469064712524,-0.0006419359329566467,0.01684596610266815,-0.001665720780270116,-0.01204847372558393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-28,-0.010282990442533828,0.0865476684600664,0.0003393747867347634,-0.9999343671949262,0.007719675085142819,0.15815038267986353,68.0513094493321,0.004512563209141808,0.021892467497481385,-0.0012024311339070876,-0.010617969317651734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,-0.016315362824254723,0.14485718963125788,0.0006494960688809507,-0.9999585666951135,0.006333678063946895,0.3793234796653482,66.95003591264997,0.0028195906523309183,0.03261911110770791,-0.010864674028996713,-0.02264271742567541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02,0.005419148798800005,-0.41656261095227676,0.0004969406394959374,-1.000215128213241,0.00547981039926805,0.31758665970595557,67.31383296421596,-0.014402841602298655,0.0012610286462826675,-0.03218995055387752,0.008668023136595395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
